173,F,Exempt,0
304,S,FAIL,2.961
304,T,FAIL,2.947
294,F,PASS,8.927
294,P,PASS,8.668
294,Q,PASS,8.824
294,R,PASS,8.962
294,S,PASS,8.938
294,T,PASS,8.948
310,F,FAIL,3.028
310,P,FAIL,2.909
310,Q,FAIL,3.044
310,R,FAIL,3.032
310,S,FAIL,3.023
310,T,FAIL,3.033
275,F,PASS,8.829
275,P,PASS,8.668
275,Q,PASS,8.73
275,R,PASS,8.852
275,S,PASS,8.925
275,T,PASS,8.838
295,F,PASS,8.866
295,P,PASS,8.807
295,Q,PASS,8.762
295,R,PASS,8.884
295,S,PASS,9.071
295,T,PASS,8.871
308,F,PASS,9.06
308,P,PASS,8.919
308,Q,PASS,8.954
308,R,PASS,9.08
308,S,PASS,9.187
308,T,PASS,9.065
276,F,PASS,8.915
276,P,PASS,8.428
276,Q,PASS,8.817
276,R,PASS,8.944
276,S,PASS,8.702
276,T,PASS,8.927
296,F,PASS,9.003
296,P,PASS,8.612
296,Q,PASS,8.899
296,R,PASS,9.026
296,S,PASS,8.893
296,T,PASS,9.011
357,F,PASS,7.936
357,P,PASS,7.906
357,Q,PASS,7.991
357,R,PASS,7.981
357,S,PASS,7.986
357,T,PASS,7.981
377,F,PASS,8.915
377,P,PASS,8.792
377,Q,PASS,8.799
377,R,PASS,8.865
377,S,PASS,8.935
377,T,PASS,8.879
358,F,PASS,8.743
358,P,PASS,8.535
358,Q,PASS,8.674
358,R,PASS,8.709
358,S,PASS,8.669
358,T,PASS,8.722
378,F,PASS,8.364
378,P,PASS,8.267
378,Q,PASS,8.252
378,R,PASS,8.307
378,S,PASS,8.394
378,T,PASS,8.321
359,F,PASS,8.364
359,P,PASS,8.217
359,Q,PASS,8.261
359,R,PASS,8.314
359,S,PASS,8.335
359,T,PASS,8.327
379,F,PASS,8.794
379,P,PASS,8.642
379,Q,PASS,8.657
379,R,PASS,8.731
379,S,PASS,8.802
379,T,PASS,8.745
397,F,PASS,8.969
397,P,PASS,8.662
397,Q,PASS,8.814
397,R,PASS,8.899
397,S,PASS,8.98
397,T,PASS,8.913
360,F,PASS,8.125
360,P,PASS,7.922
360,Q,PASS,8.076
360,R,PASS,8.091
360,S,PASS,8.032
360,T,PASS,8.103
380,F,PASS,8.935
380,P,PASS,8.714
380,Q,PASS,8.824
380,R,PASS,8.878
380,S,PASS,8.856
380,T,PASS,8.892
361,F,PASS,8.888
361,P,PASS,8.545
361,Q,PASS,8.75
361,R,PASS,8.914
361,S,PASS,8.66
361,T,PASS,8.927
381,F,PASS,9.12
381,P,PASS,8.837
381,Q,PASS,8.906
381,R,PASS,9.121
381,S,PASS,8.968
381,T,PASS,9.134
398,F,PASS,9.205
398,P,PASS,8.837
398,Q,PASS,9.032
398,R,PASS,9.224
398,S,PASS,8.964
398,T,PASS,9.237
362,F,PASS,9.149
362,P,PASS,8.736
362,Q,PASS,8.976
362,R,PASS,9.147
362,S,PASS,8.855
362,T,PASS,9.16
382,F,PASS,9.154
382,P,PASS,8.829
382,Q,PASS,8.937
382,R,PASS,9.135
382,S,PASS,8.955
382,T,PASS,9.148
373,F,PASS,3.351
373,P,PASS,3.37
373,Q,PASS,3.341
373,R,PASS,3.35
373,S,PASS,3.36
373,T,PASS,3.352
363,F,PASS,9.104
363,P,PASS,8.713
363,Q,PASS,8.893
363,R,PASS,9.125
363,S,PASS,8.833
363,T,PASS,9.138
393,F,PASS,3.281
393,P,PASS,3.327
393,Q,PASS,3.251
393,R,PASS,3.278
393,S,PASS,3.36
393,T,PASS,3.28
383,F,PASS,9.389
383,P,PASS,8.977
383,Q,PASS,9.143
383,R,PASS,9.402
383,S,PASS,9.108
383,T,PASS,9.415
364,F,PASS,8.879
364,P,PASS,8.606
364,Q,PASS,8.713
364,R,PASS,8.836
364,S,PASS,8.726
364,T,PASS,8.85
384,F,PASS,9.08
384,P,PASS,8.856
384,Q,PASS,8.858
384,R,PASS,9.01
384,S,PASS,8.987
384,T,PASS,9.025
399,F,PASS,9.188
399,P,PASS,8.899
399,Q,PASS,8.988
399,R,PASS,9.13
399,S,PASS,9.029
399,T,PASS,9.145
374,F,PASS,3.266
374,P,PASS,3.28
374,Q,PASS,3.255
374,R,PASS,3.249
374,S,PASS,3.289
374,T,PASS,3.25
394,F,PASS,3.296
394,P,PASS,3.311
394,Q,PASS,3.28
394,R,PASS,3.276
394,S,PASS,3.343
394,T,PASS,3.278
365,F,PASS,9.011
365,P,PASS,8.622
365,Q,PASS,8.843
365,R,PASS,8.945
365,S,PASS,8.739
365,T,PASS,8.96
385,F,PASS,9.072
385,P,PASS,8.732
385,Q,PASS,8.785
385,R,PASS,8.957
385,S,PASS,8.934
385,T,PASS,8.972
375,F,PASS,3.23
375,P,PASS,3.212
375,Q,PASS,3.213
375,R,PASS,3.208
375,S,PASS,3.207
375,T,PASS,3.21
395,F,PASS,3.204
395,P,FAIL,2.954
395,Q,PASS,3.175
395,R,PASS,3.18
395,S,PASS,3.242
395,T,PASS,3.182
376,F,FAIL,3.113
376,P,FAIL,3.081
376,Q,FAIL,3.087
376,R,FAIL,3.079
376,S,FAIL,3.07
376,T,FAIL,3.08
366,F,PASS,9.208
366,P,PASS,8.717
366,Q,PASS,9.007
366,R,PASS,9.096
366,S,PASS,8.837
366,T,PASS,9.145
396,F,FAIL,3.06
396,P,FAIL,3.057
396,Q,FAIL,3.018
396,R,FAIL,3.023
396,S,FAIL,3.088
396,T,FAIL,3.024
386,F,PASS,9.135
386,P,PASS,8.723
386,Q,PASS,8.886
386,R,PASS,8.999
386,S,PASS,8.846
386,T,PASS,9.072
402,F,FAIL,3.145
402,P,FAIL,3.116
402,Q,FAIL,3.115
402,R,FAIL,3.109
402,S,FAIL,3.134
402,T,FAIL,3.11
367,F,PASS,8.975
367,P,PASS,8.603
367,Q,PASS,8.776
367,R,PASS,8.775
367,S,PASS,8.719
367,T,PASS,8.79
387,F,PASS,9.09
387,P,PASS,8.746
387,Q,PASS,8.837
387,R,PASS,8.857
387,S,PASS,8.87
387,T,PASS,8.872
400,F,PASS,9.247
400,P,PASS,8.848
400,Q,PASS,9.016
400,R,PASS,9.027
400,S,PASS,8.974
400,T,PASS,9.042
368,F,PASS,9.16
368,P,PASS,8.586
368,Q,PASS,8.921
368,R,PASS,8.893
368,S,PASS,8.696
368,T,PASS,8.908
388,F,PASS,9.285
388,P,PASS,8.728
388,Q,PASS,8.995
388,R,PASS,8.987
388,S,PASS,8.858
388,T,PASS,9.003
43,F,PASS,8.737
43,P,PASS,8.371
43,Q,PASS,8.617
43,R,PASS,8.765
43,S,PASS,8.489
43,T,PASS,8.777
58,F,PASS,8.578
58,P,PASS,8.327
58,Q,PASS,8.384
58,R,PASS,8.572
58,S,PASS,8.451
58,T,PASS,8.585
73,F,PASS,9.06
73,P,PASS,8.671
73,Q,PASS,8.903
73,R,PASS,9.08
73,S,PASS,8.801
73,T,PASS,9.092
54,F,PASS,3.633
54,P,PASS,3.598
54,Q,PASS,3.592
54,R,PASS,3.634
54,S,PASS,3.582
54,T,PASS,3.637
44,F,PASS,8.576
44,P,PASS,8.272
44,Q,PASS,8.391
44,R,PASS,8.543
44,S,PASS,8.392
44,T,PASS,8.556
69,F,PASS,3.432
69,P,PASS,3.45
69,Q,PASS,3.371
69,R,PASS,3.432
69,S,PASS,3.471
69,T,PASS,3.434
59,F,PASS,9.086
59,P,PASS,8.765
59,Q,PASS,8.836
59,R,PASS,9.022
59,S,PASS,8.907
59,T,PASS,9.036
74,F,PASS,9.297
74,P,PASS,8.848
74,Q,PASS,9.017
74,R,PASS,9.217
74,S,PASS,9.108
74,T,PASS,9.231
45,F,PASS,8.515
45,P,PASS,8.207
45,Q,PASS,8.331
45,R,PASS,8.5
45,S,PASS,8.317
45,T,PASS,8.515
60,F,PASS,9.053
60,P,PASS,8.76
60,Q,PASS,8.809
60,R,PASS,9.012
60,S,PASS,8.891
60,T,PASS,9.027
75,F,PASS,9.278
75,P,PASS,8.977
75,Q,PASS,9.007
75,R,PASS,9.224
75,S,PASS,9.118
75,T,PASS,9.24
55,F,PASS,3.401
55,P,PASS,3.392
55,Q,PASS,3.323
55,R,PASS,3.386
55,S,PASS,3.386
55,T,PASS,3.388
70,F,PASS,3.464
70,P,PASS,3.465
70,Q,PASS,3.38
70,R,PASS,3.444
70,S,PASS,3.498
70,T,PASS,3.446
82,F,PASS,3.486
82,P,PASS,3.489
82,Q,PASS,3.399
82,R,PASS,3.463
82,S,PASS,3.524
82,T,PASS,3.465
46,F,PASS,8.884
46,P,PASS,8.464
46,Q,PASS,8.665
46,R,PASS,8.811
46,S,PASS,8.586
46,T,PASS,8.826
61,F,PASS,9.008
61,P,PASS,8.597
61,Q,PASS,8.717
61,R,PASS,8.898
61,S,PASS,8.792
61,T,PASS,8.914
76,F,PASS,9.161
76,P,PASS,8.723
76,Q,PASS,8.908
76,R,PASS,9.073
76,S,PASS,8.855
76,T,PASS,9.089
56,F,PASS,3.445
56,P,PASS,3.447
56,Q,PASS,3.403
56,R,PASS,3.422
56,S,PASS,3.46
56,T,PASS,3.424
71,F,PASS,3.31
71,P,PASS,3.337
71,Q,PASS,3.257
71,R,PASS,3.288
71,S,PASS,3.362
71,T,PASS,3.29
83,F,PASS,3.476
83,P,PASS,3.481
83,Q,PASS,3.43
83,R,PASS,3.452
83,S,PASS,3.518
83,T,PASS,3.454
57,F,PASS,3.399
57,P,PASS,3.325
57,Q,PASS,3.362
57,R,PASS,3.424
57,S,PASS,3.306
57,T,PASS,3.426
47,F,PASS,8.829
47,P,PASS,8.268
47,Q,PASS,8.566
47,R,PASS,8.735
47,S,PASS,8.387
47,T,PASS,8.749
72,F,PASS,3.342
72,P,PASS,3.312
72,Q,PASS,3.287
72,R,PASS,3.36
72,S,PASS,3.346
72,T,PASS,3.362
62,F,PASS,8.919
62,P,PASS,8.429
62,Q,PASS,8.603
62,R,PASS,8.795
62,S,PASS,8.557
62,T,PASS,8.809
84,F,PASS,3.436
84,P,PASS,3.368
84,Q,PASS,3.395
84,R,PASS,3.457
84,S,PASS,3.382
84,T,PASS,3.459
77,F,PASS,8.955
77,P,PASS,8.378
77,Q,PASS,8.678
77,R,PASS,8.855
77,S,PASS,8.501
77,T,PASS,8.869
48,F,PASS,8.895
48,P,PASS,8.487
48,Q,PASS,8.672
48,R,PASS,8.7
48,S,PASS,8.605
48,T,PASS,8.714
63,F,PASS,9.025
63,P,PASS,8.646
63,Q,PASS,8.749
63,R,PASS,8.795
63,S,PASS,8.774
63,T,PASS,8.81
78,F,PASS,9.172
78,P,PASS,8.737
78,Q,PASS,8.916
78,R,PASS,8.955
78,S,PASS,8.865
78,T,PASS,8.97
49,F,PASS,8.657
49,P,PASS,8.043
49,Q,PASS,8.459
49,R,PASS,8.521
49,S,PASS,8.149
49,T,PASS,8.536
64,F,PASS,9.139
64,P,PASS,8.534
64,Q,PASS,8.848
64,R,PASS,8.944
64,S,PASS,8.659
64,T,PASS,8.959
1,F,PASS,9.081
1,P,PASS,8.603
1,Q,PASS,8.974
1,R,PASS,9.078
1,S,PASS,8.856
1,T,PASS,9.065
16,F,PASS,8.716
16,P,PASS,8.39
16,Q,PASS,8.609
16,R,PASS,8.702
16,S,PASS,8.637
16,T,PASS,8.691
31,F,PASS,9.357
31,P,PASS,8.865
31,Q,PASS,9.242
31,R,PASS,9.345
31,S,PASS,9.128
31,T,PASS,9.332
12,F,PASS,3.438
12,P,PASS,3.555
12,Q,PASS,3.405
12,R,PASS,3.354
12,S,PASS,3.62
12,T,PASS,3.353
2,F,PASS,8.668
2,P,PASS,8.267
2,Q,PASS,8.567
2,R,PASS,8.666
2,S,PASS,8.472
2,T,PASS,8.656
27,F,PASS,3.235
27,P,PASS,3.417
27,Q,PASS,3.203
27,R,PASS,3.163
27,S,PASS,3.508
27,T,PASS,3.163
17,F,PASS,9.088
17,P,PASS,8.685
17,Q,PASS,8.975
17,R,PASS,9.071
17,S,PASS,8.921
17,T,PASS,9.061
32,F,PASS,9.253
32,P,PASS,8.704
32,Q,PASS,9.135
32,R,PASS,9.227
32,S,PASS,9.091
32,T,PASS,9.218
3,F,PASS,8.572
3,P,PASS,8.181
3,Q,PASS,8.474
3,R,PASS,8.59
3,S,PASS,8.39
3,T,PASS,8.576
18,F,PASS,9.128
18,P,PASS,8.787
18,Q,PASS,9.014
18,R,PASS,9.144
18,S,PASS,9.013
18,T,PASS,9.129
33,F,PASS,9.36
33,P,PASS,9.031
33,Q,PASS,9.238
33,R,PASS,9.372
33,S,PASS,9.266
33,T,PASS,9.357
13,F,PASS,3.316
13,P,PASS,3.386
13,Q,PASS,3.274
13,R,PASS,3.269
13,S,PASS,3.466
13,T,PASS,3.27
28,F,PASS,3.375
28,P,PASS,3.469
28,Q,PASS,3.332
28,R,PASS,3.326
28,S,PASS,3.589
28,T,PASS,3.327
40,F,PASS,3.395
40,P,PASS,3.497
40,Q,PASS,3.351
40,R,PASS,3.346
40,S,PASS,3.617
40,T,PASS,3.347
4,F,PASS,8.903
4,P,PASS,8.771
4,Q,PASS,8.804
4,R,PASS,8.923
4,S,PASS,9.054
4,T,PASS,8.916
19,F,PASS,8.948
19,P,PASS,8.842
19,Q,PASS,8.841
19,R,PASS,8.959
19,S,PASS,9.229
19,T,PASS,8.954
34,F,PASS,9.156
34,P,PASS,9.034
34,Q,PASS,9.049
34,R,PASS,9.172
34,S,PASS,9.33
34,T,PASS,9.165
14,F,PASS,3.296
14,P,PASS,3.398
14,Q,PASS,3.254
14,R,PASS,3.256
14,S,PASS,3.467
14,T,PASS,3.254
29,F,PASS,3.159
29,P,PASS,3.291
29,Q,FAIL,3.117
29,R,FAIL,3.123
29,S,PASS,3.365
29,T,FAIL,3.121
41,F,PASS,3.32
41,P,PASS,3.436
41,Q,PASS,3.276
41,R,PASS,3.28
41,S,PASS,3.521
41,T,PASS,3.278
15,F,PASS,3.237
15,P,FAIL,3.098
15,Q,PASS,3.253
15,R,PASS,3.241
15,S,PASS,3.206
15,T,PASS,3.241
5,F,PASS,8.916
5,P,PASS,8.523
5,Q,PASS,8.818
5,R,PASS,8.952
5,S,PASS,8.792
5,T,PASS,8.937
30,F,PASS,3.17
30,P,FAIL,3.07
30,Q,PASS,3.186
30,R,PASS,3.177
30,S,PASS,3.195
30,T,PASS,3.178
20,F,PASS,8.925
20,P,PASS,8.666
20,Q,PASS,8.822
20,R,PASS,8.96
20,S,PASS,8.936
20,T,PASS,8.946
42,F,PASS,3.266
42,P,FAIL,3.134
42,Q,PASS,3.284
42,R,PASS,3.272
42,S,PASS,3.263
42,T,PASS,3.272
35,F,PASS,9.027
35,P,PASS,8.633
35,Q,PASS,8.926
35,R,PASS,9.064
35,S,PASS,8.907
35,T,PASS,9.048
6,F,PASS,8.827
6,P,PASS,8.667
6,Q,PASS,8.728
6,R,PASS,8.85
6,S,PASS,8.924
6,T,PASS,8.836
21,F,PASS,8.865
21,P,PASS,8.806
21,Q,PASS,8.761
21,R,PASS,8.883
21,S,PASS,9.07
21,T,PASS,8.869
36,F,PASS,9.058
36,P,PASS,8.918
36,Q,PASS,8.952
36,R,PASS,9.078
36,S,PASS,9.186
36,T,PASS,9.063
7,F,PASS,8.626
7,P,PASS,8.14
7,Q,PASS,8.535
7,R,PASS,8.656
7,S,PASS,8.402
7,T,PASS,8.639
22,F,PASS,9.001
22,P,PASS,8.611
22,Q,PASS,8.898
22,R,PASS,9.025
22,S,PASS,8.892
22,T,PASS,9.009
85,F,PASS,8.884
85,P,PASS,8.541
85,Q,PASS,8.746
85,R,PASS,8.91
85,S,PASS,8.656
85,T,PASS,8.923
100,F,PASS,8.692
100,P,PASS,8.463
100,Q,PASS,8.484
100,R,PASS,8.685
100,S,PASS,8.581
100,T,PASS,8.699
115,F,PASS,9.199
115,P,PASS,8.834
115,Q,PASS,9.026
115,R,PASS,9.219
115,S,PASS,8.961
115,T,PASS,9.232
96,F,PASS,3.589
96,P,PASS,3.619
96,Q,PASS,3.568
96,R,PASS,3.589
96,S,PASS,3.607
96,T,PASS,3.591
86,F,PASS,8.734
86,P,PASS,8.398
86,Q,PASS,8.53
86,R,PASS,8.749
86,S,PASS,8.508
86,T,PASS,8.763
111,F,PASS,3.389
111,P,PASS,3.464
111,Q,PASS,3.336
111,R,PASS,3.387
111,S,PASS,3.488
111,T,PASS,3.389
101,F,PASS,9.229
101,P,PASS,8.886
101,Q,PASS,8.964
101,R,PASS,9.229
101,S,PASS,9.017
101,T,PASS,9.243
116,F,PASS,9.433
116,P,PASS,8.973
116,Q,PASS,9.138
116,R,PASS,9.425
116,S,PASS,9.213
116,T,PASS,9.44
87,F,PASS,8.539
87,P,PASS,8.309
87,Q,PASS,8.376
87,R,PASS,8.495
87,S,PASS,8.419
87,T,PASS,8.509
102,F,PASS,9.078
102,P,PASS,8.853
102,Q,PASS,8.855
102,R,PASS,9.007
102,S,PASS,8.984
102,T,PASS,9.022
117,F,PASS,9.303
117,P,PASS,9.062
117,Q,PASS,9.052
117,R,PASS,9.22
117,S,PASS,9.207
117,T,PASS,9.235
97,F,PASS,3.392
97,P,PASS,3.431
97,Q,PASS,3.366
97,R,PASS,3.375
97,S,PASS,3.429
97,T,PASS,3.377
112,F,PASS,3.455
112,P,PASS,3.5
112,Q,PASS,3.419
112,R,PASS,3.433
112,S,PASS,3.533
112,T,PASS,3.435
124,F,PASS,3.476
124,P,PASS,3.523
124,Q,PASS,3.436
124,R,PASS,3.451
124,S,PASS,3.558
124,T,PASS,3.454
88,F,PASS,8.967
88,P,PASS,8.643
88,Q,PASS,8.767
88,R,PASS,8.888
88,S,PASS,8.762
88,T,PASS,8.903
103,F,PASS,9.07
103,P,PASS,8.73
103,Q,PASS,8.782
103,R,PASS,8.954
103,S,PASS,8.932
103,T,PASS,8.97
118,F,PASS,9.238
118,P,PASS,8.893
118,Q,PASS,9.001
118,R,PASS,9.145
118,S,PASS,9.022
118,T,PASS,9.16
98,F,PASS,3.42
98,P,PASS,3.43
98,Q,PASS,3.386
98,R,PASS,3.395
98,S,PASS,3.445
98,T,PASS,3.397
113,F,PASS,3.285
113,P,PASS,3.319
113,Q,PASS,3.238
113,R,PASS,3.26
113,S,PASS,3.345
113,T,PASS,3.261
125,F,PASS,3.451
125,P,PASS,3.465
125,Q,PASS,3.413
125,R,PASS,3.425
125,S,PASS,3.501
125,T,PASS,3.427
99,F,PASS,3.355
99,P,PASS,3.327
99,Q,PASS,3.32
99,R,PASS,3.317
99,S,PASS,3.313
99,T,PASS,3.319
89,F,PASS,9.086
89,P,PASS,8.611
89,Q,PASS,8.9
89,R,PASS,8.98
89,S,PASS,8.726
89,T,PASS,9.024
114,F,PASS,3.3
114,P,PASS,3.304
114,Q,PASS,3.247
114,R,PASS,3.258
114,S,PASS,3.337
114,T,PASS,3.26
104,F,PASS,9.133
104,P,PASS,8.722
104,Q,PASS,8.884
104,R,PASS,8.997
104,S,PASS,8.844
104,T,PASS,9.07
126,F,PASS,3.393
126,P,PASS,3.368
126,Q,PASS,3.353
126,R,PASS,3.353
126,S,PASS,3.386
126,T,PASS,3.354
119,F,PASS,9.206
119,P,PASS,8.715
119,Q,PASS,9.005
119,R,PASS,9.094
119,S,PASS,8.834
119,T,PASS,9.143
90,F,PASS,8.973
90,P,PASS,8.602
90,Q,PASS,8.774
90,R,PASS,8.773
90,S,PASS,8.718
90,T,PASS,8.788
105,F,PASS,9.088
105,P,PASS,8.744
105,Q,PASS,8.836
105,R,PASS,8.856
105,S,PASS,8.869
105,T,PASS,8.871
120,F,PASS,9.245
120,P,PASS,8.846
120,Q,PASS,9.014
120,R,PASS,9.025
120,S,PASS,8.972
120,T,PASS,9.04
91,F,PASS,8.847
91,P,PASS,8.31
91,Q,PASS,8.644
91,R,PASS,8.603
91,S,PASS,8.411
91,T,PASS,8.617
106,F,PASS,9.283
106,P,PASS,8.727
106,Q,PASS,8.994
106,R,PASS,8.986
106,S,PASS,8.857
106,T,PASS,9.001
